b,c,r,te_approx,se_slope,se_intercept,xmin,xmax,nn_mean,segment,total_variance
0.8282235066871781,0.7027655536820844,0.9773489746676641,1.7768337482382206,0.017671152421600868,0.02001459500230701,0.8722222222222222,1.4833333333333334,143.94514576373075,156,0.01588848576467624
0.929387028487684,0.5627032101395164,0.9800568969311427,1.6512183805363814,0.014670284871039383,0.014749290800905021,0.8111111111111111,1.3777777777777778,133.27197181883264,157,0.01628147121149141
0.9392301691866133,0.5508092880801687,0.9711150639982146,1.6452046275661254,0.022003749592713607,0.026378122119394148,1.011111111111111,1.3833333333333333,157.45529164470327,158,0.00431657602277022
0.9029252763277918,0.606854174145407,0.996755055330196,1.7867683259522325,0.006370796902551756,0.008156608564718799,1.0166666666666666,1.5,161.67390845122807,159,0.0075090015487060706
0.884218317940205,0.6380628726099531,0.9948721660317258,1.84518031002799,0.007220227650740165,0.009205571357626683,0.9388888888888889,1.4777777777777779,159.5756421922027,160,0.006168141446651731
0.846522579415246,0.688857057182964,0.9845995565323183,1.84083246895349,0.012703340859338495,0.016061632683152208,1.0222222222222221,1.5,159.89764507796204,161,0.005122007256545709
0.8226456927590406,0.7262721034918509,0.9893236891288779,1.8685882295334253,0.009321684509095872,0.01132927346772733,0.9777777777777777,1.4222222222222223,155.19758656906325,162,0.006760398155642276
0.8506975700460706,0.6943213213161776,0.9912468447835532,1.9154844819492307,0.008689879991856551,0.010581692191365595,0.9722222222222222,1.4388888888888889,154.59123636418127,163,0.007177140296055927
0.8302624020154087,0.7221343662137509,0.9939642333099868,1.906521696364124,0.007028215311007616,0.008632601426716712,0.9444444444444444,1.4555555555555555,157.1122466450681,164,0.0059973275510953545
0.8526851937710972,0.6968006811549579,0.9905045092777855,1.951682899396314,0.009213626066704145,0.011485451669580843,0.9555555555555556,1.461111111111111,158.07564336612327,165,0.006810313726063067
0.8221158126692311,0.7354910513526991,0.9933470609741445,1.9162774746111815,0.007375169169195223,0.009134891052780874,0.9388888888888889,1.5777777777777777,156.43114243912117,166,0.00836337948536401
0.8080881544830067,0.7639181607780944,0.9870654355000532,1.959419678411431,0.010376115440811108,0.012498595347587403,0.9722222222222222,1.3722222222222222,155.7710305671598,167,0.003750958478928047
0.7407188750014161,0.8400112434387049,0.9826273788154197,1.8684976912248092,0.010924356174975598,0.01331415004716259,1.0,1.3777777777777778,156.4112525887714,168,0.002246661792193316
0.7806778850107275,0.801458650526073,0.9745024723836242,1.9456919141136146,0.014725622867796807,0.018266574622680633,1.0444444444444445,1.511111111111111,160.22518130403984,169,0.0018593212015284141
0.7803427227611485,0.8196461656794355,0.9764126601280215,2.026255011210533,0.014042415046459329,0.017704456022657328,1.1444444444444444,1.538888888888889,161.576598326124,170,0.002629847441814348
0.7094834888480916,0.9128402491898338,0.9627430855426453,1.9698989646874343,0.015754588488108262,0.01969682754965028,1.1611111111111112,1.5,161.78111959551885,171,0.0007751142648007961
0.7081600692665077,0.9140892246738177,0.9555606322791954,1.9674223125766404,0.017897799141746926,0.02276746733945902,1.1333333333333333,1.488888888888889,164.2192402385012,172,0.001140281913128133
0.7616968458569477,0.8488541915066083,0.9884289888270833,2.0278359605982677,0.00951237382141424,0.012380626375703972,1.1555555555555554,1.6,165.26432741372824,173,0.0021933106871948062
0.7829806464710147,0.8172045877374203,0.9745997457121559,2.033799613970295,0.015902972921335242,0.02103317001380194,1.1333333333333333,1.5555555555555556,168.3402566879445,174,0.0023109430929943754
0.7483467884675895,0.8620266188225475,0.9778269347045023,1.9980677269971827,0.01394957412972329,0.01840948708880662,1.1,1.4722222222222223,167.1986781777387,175,0.0016381401450459143
0.756552634549229,0.8447549479077209,0.9721195933890696,1.9782907998709902,0.021071963011684396,0.027441128542907207,1.1111111111111112,1.4,170.29564130311323,176,0.0012849584278155721
0.763163324817781,0.8450253139948767,0.988240849708377,2.021253328750841,0.01023885365950814,0.013560555480753215,1.0333333333333334,1.5611111111111111,167.15196821342414,177,0.004963006994191264
0.7649149126566187,0.8458205312530687,0.9897823605966107,2.036119681546309,0.011365474331748959,0.015018804973722792,1.0833333333333333,1.6555555555555554,169.61797610075823,178,0.009796596364883399
0.787288526482627,0.8005299372145556,0.9882065053879984,1.986876577526866,0.01027374209214475,0.013118870065760603,0.9833333333333333,1.5222222222222221,163.19284283517732,179,0.006741677126292511
0.7636903485475812,0.8394412186793789,0.9870771235528254,2.0010602549246825,0.009926379476857193,0.012847206739629836,1.0277777777777777,1.4833333333333334,163.04954639870758,180,0.004486530974974333
0.7755678175835021,0.8256058274958653,0.9746981782131358,2.019912073993449,0.014017254102560939,0.017897815651578736,0.9944444444444445,1.4944444444444445,163.46324955472,181,0.00454339248980874
0.795386735343896,0.7924381321255647,0.9907880202732248,2.0069690977790873,0.008594618461049097,0.011075584639069937,1.0,1.488888888888889,162.65082968583312,182,0.005658616149299735
0.8098235084080051,0.766469511653697,0.9755972588442262,1.9863350325564393,0.015032446092409316,0.019110239327319024,1.0888888888888888,1.5944444444444446,159.54662563721044,183,0.005633721871053523
0.8987999729388031,0.6437307053777539,0.9550671435761496,2.0978919130006157,0.03242471285147556,0.03962570629549418,0.95,1.4833333333333334,150.11668598203198,184,0.016578584008754827
0.7651258724721889,0.7681777547617876,0.9843547158343355,1.7069455039387635,0.010727260840744102,0.01262404163223048,0.95,1.3944444444444444,149.45054783491443,185,0.003325084741919758
1.0767387654383809,0.38651140662915684,0.9899422688918441,1.6982707506014267,0.0207486280266761,0.026964330751562772,1.1611111111111112,1.5444444444444445,167.28724405862317,186,0.007068442711717566
0.8385598604914706,0.7279393274813586,0.9881968555459525,2.0157972821143355,0.02030145788783482,0.027066752546457074,1.1111111111111112,1.5166666666666666,179.24424006698538,187,0.0087399261529422
1.0012921078509838,0.49186149925167144,0.9865921343867159,-8.699960668639607,0.02442184151217525,0.03352738746358339,1.2777777777777777,1.55,176.64969776670355,188,0.0024133953832304517
0.8520437301893746,0.7085071205475113,0.992233467877774,2.024423368066699,0.01250173447152966,0.016556306680907924,1.0555555555555556,1.5555555555555556,170.63569331970544,192,0.013035303155006858
0.903265488252708,0.6309187995012657,0.9955311898486697,2.040133987087505,0.01031480954136883,0.013545055253277854,1.1166666666666667,1.5222222222222221,170.81977655844085,193,0.00747771973520833
0.961600459106599,0.5532636327747344,0.9766176799576124,2.3879299145299107,0.032662586489650945,0.043396006473330716,1.2055555555555555,1.4222222222222223,166.25625000000002,195,0.0018313660595857565
0.8715340486476316,0.6507556536787558,0.9596578243178818,1.809189967311971,0.02691636918026432,0.028115492211735843,0.8611111111111112,1.3277777777777777,138.70608686527348,204,0.009417325229293566
0.8695902347882705,0.6219798680178694,0.9975509226588989,1.568721138231903,0.006574769527921779,0.007443684957888908,0.95,1.3055555555555556,148.10376794258374,205,0.004600343714927048
0.8479347283993633,0.6863851920929558,0.9957914009068914,1.8372145034862235,0.01052298759875612,0.012520055546455371,0.8444444444444444,1.3722222222222222,159.06627302033127,217,0.012098613438512897
0.859762034016239,0.6748400087103346,0.9869052094995736,1.8693527857705539,0.013779199999012075,0.01609863592533331,0.9444444444444444,1.4555555555555555,152.61910235358513,228,0.006747241560416474
0.7805625104251022,0.7686892301168273,0.9874270716818851,1.7955875537770982,0.017004724470246865,0.019973742363985546,0.9166666666666666,1.3388888888888888,157.64937226868597,230,0.007116087175610983
0.8283745962282592,0.7123295077702321,0.9895824590939206,1.833701157663272,0.014105124771205705,0.017140318754219168,0.9444444444444444,1.3611111111111112,161.52855625260224,231,0.005918167352537723
0.7608249116752941,0.7503095929303716,0.932464130557562,1.6101745295621979,0.023158906573768647,0.023892604932475858,0.85,1.1611111111111112,136.71364461351035,232,0.0034961220081374256
0.916414539707103,0.5619489900776786,0.9971662597277138,1.4604215923501054,0.005702336735755225,0.006243836457482931,0.9333333333333333,1.238888888888889,142.51439160155138,233,0.004261211123289407
0.9658175048766666,0.5106184849578919,0.9900877342538473,1.375735810022579,0.012720816196156039,0.014100637442861094,0.9277777777777778,1.2833333333333334,144.63896610519615,234,0.006535445061551066
0.9906111667799244,0.4888403333132838,0.9952742619606857,1.4215795451964248,0.010244754716966752,0.0119548865614536,1.0277777777777777,1.3,152.6328964363461,235,0.0038468843597048723
0.8379697024661593,0.6781435223628722,0.9854798195013149,1.7028794575995219,0.012761283081041725,0.01515913684505963,0.9722222222222222,1.3166666666666667,154.02497381872246,236,0.004244249032069545
0.9421367766014773,0.5574408564617925,0.9876281005492231,1.8183432846184946,0.01359920712602,0.015954083300248355,1.0,1.3222222222222222,149.02440327287894,237,0.0036449864498644983
0.8294309494087958,0.6513713838870346,0.9830422032015863,1.484703862119473,0.010968120858234643,0.011200391289755732,0.8444444444444444,1.1833333333333333,135.39450212959426,238,0.004060448326514349
0.8610162093824778,0.5938809334948384,0.9749198812581271,1.2993828430556638,0.013727928391924268,0.013619814945578866,0.8,1.1055555555555556,130.3158318501568,239,0.0020157751783538465
0.9821680895529961,0.46129427971804937,0.9954847194000044,-0.5690025921531845,0.007474256041284864,0.007479158344111921,0.8888888888888888,1.0777777777777777,131.5216714917973,240,0.0016854432719443342
1.000330906684315,0.4637361679644203,0.9922031510288045,49.62930041153977,0.017424799344218325,0.018904627405669047,0.9944444444444445,1.2277777777777779,146.78740863470244,241,0.003511331690629816
