m,c,r,se_slope,se_intercept,xmin,xmax,nn_mean,segment,total_variance
-0.40048511010205834,0.8664073055603576,-0.8212023238894143,0.021534659110442875,0.01886535685327934,0.7722222222222223,1.0305555555555554,0.8748520710059173,166,0.000497272245110206
-0.4113660584029714,0.8901436794492861,-0.724248921808885,0.030962726595157655,0.026883474166487377,0.7722222222222223,0.9388888888888889,0.8677126200274349,167,0.0003025265269333752
-0.6070796848421515,1.0530658072258348,-0.7766468794678617,0.03845003551948646,0.03349404044454974,0.8,0.9361111111111111,0.8707831325301205,168,0.00034317994871050457
-0.4328986049572727,0.9125416653117306,-0.6114836485537664,0.04589081876156584,0.040601287468628275,0.8361111111111111,1.0027777777777778,0.8844738778513614,169,0.00023296844788592213
-0.44349477492364503,0.9427010922982075,-0.6344447724015997,0.04397115112693295,0.03963877095390795,0.8666666666666667,1.0222222222222221,0.9011074800290486,170,0.0003212624246557065
-0.6128141481207257,1.1011588473969605,-0.6409469478130915,0.05801940756420149,0.05220779687089612,0.8805555555555555,1.0027777777777778,0.8997256515775036,171,0.00017714101847618086
-0.5787845477014119,1.0681416700762956,-0.5882985759617605,0.065175332340337,0.05913563201171144,0.8666666666666667,0.9972222222222222,0.9071743929359825,172,0.00027592465351043206
-0.5653036933730888,1.058871315710729,-0.8206214675462282,0.03203653504612591,0.02946943554398077,0.8638888888888889,1.0444444444444445,0.9195715323166305,173,0.0002602064521981365
-0.42622769444751807,0.9250950000087812,-0.6073471973802796,0.049278655225638554,0.04564024700809973,0.875,1.0333333333333334,0.9258547008547009,174,0.00028453685440864903
-0.5553540924296037,1.043562611894812,-0.7122763967317185,0.04763313197753152,0.04404354924153138,0.8583333333333333,1.0027777777777778,0.9244195688225538,175,0.000248962484426953
-0.49821746880570333,0.9836328976034854,-0.6372008463445266,0.06958186872111385,0.06365753791905379,0.8472222222222222,0.9555555555555556,0.9146825396825399,176,0.00019638770721021778
-0.5593996600020605,1.050487293981745,-0.8161889731863716,0.034337759327222064,0.03184334281942488,0.8305555555555556,1.0333333333333334,0.9266872427983539,177,0.0005828379820149368
-0.5615113658739365,1.0565498758092002,-0.8356960147950699,0.03806017008900028,0.03529119844990447,0.8472222222222222,1.075,0.9259259259259259,178,0.0011056958108281892
-0.48079849875142266,0.9631330370059927,-0.7810493079699375,0.03237324449858372,0.02920767789945453,0.7972222222222223,1.0083333333333333,0.9012820512820514,179,0.0006386710932165477
-0.5516133592478291,1.0378044519252203,-0.7996319381445638,0.033165644335145725,0.0302945153760129,0.8138888888888889,0.9944444444444445,0.9128164556962026,180,0.0005337525542954693
-0.44991222449665247,0.9476760244438458,-0.6250731928357675,0.04427858067491644,0.04018178289978031,0.7277777777777777,0.9972222222222222,0.9068507157464213,181,0.0005884561465627118
-0.4683864024775362,0.954451359051848,-0.8114165350658299,0.02667235748476928,0.024222106163635633,0.8,0.9972222222222222,0.9073559670781893,182,0.0004713799368133056
-0.35061097037167555,0.839703326863103,-0.5524353399751621,0.04363349832336016,0.039159607140727776,0.8222222222222222,1.0416666666666667,0.8966815809097688,183,0.0005673140070990016
-0.029713565202368817,0.5466133264171721,-0.0471203370336846,0.07322305463277164,0.06370421885913767,0.7416666666666667,0.9888888888888889,0.8676169590643278,184,0.0016480872319688106
-0.5327968676696824,0.936356500624915,-0.7615936575290185,0.035510461263482423,0.029612146896807134,0.75,0.9333333333333333,0.8334006734006731,185,0.0004068360371390673
0.1797150298759,0.3258164765282971,0.5683997353115979,0.03507667501158321,0.031311440182772335,0.8222222222222222,1.0166666666666666,0.8916666666666666,186,0.00017665454517819338
-0.32907171287348064,0.8165312972965173,-0.6736181620665035,0.05638661415171472,0.05200226128784938,0.8166666666666667,1.0027777777777778,0.9210594315245477,187,0.0005214363453051028
0.055784057415949447,0.44159819320094396,0.17089631957321463,0.04742006178110982,0.04424935951606817,0.8888888888888888,1.0222222222222221,0.9328125000000002,188,6.428701560356642e-05
-0.3109782277440941,0.7982849173356203,-0.7316827193647429,0.03390816122350987,0.031106346577819362,0.8027777777777778,1.0277777777777777,0.9155925925925925,192,0.0005886748971193418
-0.1944430798051952,0.6805782267622861,-0.6826213615511344,0.025059368161349033,0.022753756411042457,0.8194444444444444,1.0055555555555555,0.9069640062597809,193,0.00015168213243991875
0.016261153427639053,0.48739233466328097,0.03721220381569053,0.06738145872897082,0.06167684417674414,0.8527777777777777,0.9638888888888889,0.9150883838383838,195,8.742730333639427e-05
-0.11338419010380059,0.6055027394790233,-0.18011878361104128,0.06526954301881392,0.050889458967213905,0.6916666666666667,0.9055555555555556,0.7781702898550722,204,0.0009329418422833673
-0.28868219418289937,0.706231520018544,-0.8740370770362061,0.017304193800053505,0.01389180591553161,0.7277777777777777,0.8833333333333333,0.8020833333333333,205,0.0001254615281603917
-0.33886048279197745,0.7927451212354071,-0.8440888352055732,0.02902558302111298,0.024568065671601642,0.7138888888888889,0.9277777777777778,0.8446393762183236,217,0.0004874624290854929
-0.2657010986809886,0.7341943248092069,-0.5829718695654864,0.03631184832722817,0.030466727435612722,0.7416666666666667,0.975,0.838024109014675,228,0.0003503948947167175
-0.4982296968355834,0.9309518760296036,-0.7798348177958415,0.05442447861727528,0.04582161180983473,0.7416666666666667,0.9194444444444444,0.8408730158730159,230,0.0007261648872511964
-0.36432514421659457,0.8169748376320685,-0.7271289745785208,0.04025847884606673,0.0345779580018129,0.7555555555555555,0.925,0.858037037037037,231,0.0003714348422496571
-0.28564901446747487,0.7231594061964992,-0.30699896994586845,0.06957334226862125,0.0533780283278966,0.7055555555555556,0.8305555555555556,0.76664972899729,232,0.0007566903794037937
-0.17006716165189084,0.6035496996006493,-0.7204297843646336,0.013503118030949893,0.01056373226116481,0.7083333333333334,0.85,0.7816368381804623,233,5.936502693405529e-05
-0.029935710566971297,0.4964565667117572,-0.10340087295218461,0.026736354366897544,0.02112533852588022,0.7194444444444444,0.8805555555555555,0.7891007532956684,234,0.00013694491436758968
8.138462373177981e-05,0.47783301382332893,0.00041709660073568526,0.020682863625519406,0.017004752942299164,0.7583333333333333,0.8972222222222223,0.8215811965811967,235,3.661512819021978e-05
-0.3179130982568277,0.7517635686350279,-0.6228087769520697,0.0352990628623655,0.029523515635251497,0.7527777777777778,0.9,0.8357478632478633,236,0.00027647015852144056
-0.07063197026022296,0.5483205052000953,-0.21004300196676626,0.029888391733208942,0.024840360460462996,0.7527777777777778,0.9027777777777778,0.8305555555555556,237,0.00010304386392252949
-0.3302047601774263,0.724668229050906,-0.6049040931650016,0.03081385792545683,0.023070396805874013,0.6833333333333333,0.8222222222222222,0.7480237700386954,238,0.00030248762330476457
-0.2077836967878689,0.6065037307074337,-0.38115115221513474,0.03520061081788257,0.025479794353635152,0.6388888888888888,0.7777777777777778,0.7234970477724101,239,0.00014976508087977063
-0.01796380293708185,0.4564292949706343,-0.09295409505045593,0.015356615945504958,0.011086250094080069,0.6638888888888889,0.7583333333333333,0.7216282320055905,240,1.573669974181557e-05
0.03171713213462148,0.43955466129440135,0.12724362631818983,0.03428558869474174,0.026546682269641436,0.7277777777777777,0.8444444444444444,0.7737139917695474,241,5.454156717302577e-05
