VN,segment,nn_avg,VV,NV,NN
185.0,37,136.71818181818182,221.43665686505597,36.436656865055966,110.71832843252798
186.0,37,136.71818181818182,222.34386800199232,36.34386800199232,111.17193400099616
195.0,37,136.71818181818182,230.2971094655899,35.2971094655899,115.14855473279495
198.0,37,136.71818181818182,232.9479399838746,34.94793998387459,116.4739699919373
193.0,37,136.71818181818182,228.5327980428222,35.53279804282221,114.2663990214111
192.0,37,136.71818181818182,227.62152295206727,35.62152295206727,113.81076147603363
193.0,37,136.71818181818182,228.53003838677856,35.53003838677856,114.26501919338928
194.0,37,136.71818181818182,229.41353775810768,35.41353775810768,114.70676887905384
191.0,37,136.71818181818182,226.72578716530305,35.725787165303046,113.36289358265152
188.0,37,136.71818181818182,224.09639074007345,36.096390740073446,112.04819537003672
189.0,37,136.71818181818182,224.97568489326858,35.97568489326858,112.48784244663429
185.0,37,136.71818181818182,221.43667596217026,36.436675962170256,110.71833798108513
183.0,37,136.71818181818182,219.66536500553002,36.66536500553002,109.83268250276501
181.0,37,136.71818181818182,217.87741969826746,36.87741969826746,108.93870984913373
184.0,37,136.71818181818182,220.54093335556337,36.54093335556337,110.27046667778168
182.0,37,136.71818181818182,218.79070426219897,36.79070426219897,109.39535213109949
186.0,37,136.71818181818182,222.322971296357,36.322971296357,111.1614856481785
186.0,37,136.71818181818182,222.3073977498608,36.3073977498608,111.1536988749304
184.0,37,136.71818181818182,220.54988348104467,36.549883481044674,110.27494174052234
181.0,37,136.71818181818182,217.90065997930776,36.90065997930776,108.95032998965388
185.0,37,136.71818181818182,221.44119606586227,36.44119606586227,110.72059803293114
184.0,37,136.71818181818182,220.56395168247957,36.56395168247957,110.28197584123978
183.0,37,136.71818181818182,219.64658256252818,36.64658256252818,109.82329128126409
180.0,37,136.71818181818182,217.00428275995057,37.00428275995057,108.50214137997528
180.0,37,136.71818181818182,217.00142810252004,37.00142810252004,108.50071405126002
177.0,37,136.71818181818182,214.3927758013352,37.392775801335205,107.1963879006676
182.0,37,136.71818181818182,218.7825725809681,36.78257258096809,109.39128629048405
184.0,37,136.71818181818182,220.5470358118323,36.5470358118323,110.27351790591615
192.0,37,136.71818181818182,227.64010770993326,35.64010770993326,113.82005385496663
192.0,37,136.71818181818182,227.64416081492462,35.64416081492462,113.82208040746231
191.0,37,136.71818181818182,226.7565727615376,35.7565727615376,113.3782863807688
181.0,37,143.4,220.71580036462015,39.71580036462015,110.35790018231008
177.0,37,143.4,217.17620512365437,40.17620512365437,108.58810256182718
174.0,37,143.4,214.51642583231234,40.516425832312336,107.25821291615617
178.0,37,143.4,218.02745698649323,40.027456986493235,109.01372849324662
185.0,37,143.4,224.23762576641963,39.237625766419626,112.11881288320981
186.0,37,143.4,225.1304261961607,39.1304261961607,112.56521309808035
194.0,37,143.4,232.20366655649886,38.20366655649886,116.10183327824943
203.0,37,143.4,240.1894252025867,37.189425202586705,120.09471260129335
206.0,37,143.4,242.84710283672825,36.847102836728254,121.42355141836413
216.0,37,143.4,251.68369181321205,35.68369181321205,125.84184590660603
206.0,37,143.4,242.8195507642512,36.819550764251204,121.4097753821256
204.0,37,143.4,241.06294416008373,37.06294416008373,120.53147208004187
203.0,37,143.4,240.170676483952,37.17067648395201,120.085338241976
198.0,37,143.4,235.75549731088321,37.755497310883214,117.87774865544161
196.0,37,143.4,233.97352691041968,37.97352691041968,116.98676345520984
189.0,37,143.4,227.77988323502473,38.77988323502473,113.88994161751236
187.0,37,143.4,226.0228408976149,39.02284089761491,113.01142044880746
186.0,37,143.4,225.13985334106974,39.13985334106974,112.56992667053487
189.0,37,143.4,227.77280932197795,38.772809321977945,113.88640466098897
196.0,37,143.4,233.97582378880372,37.97582378880372,116.98791189440186
195.0,37,143.4,233.0941075951346,38.0941075951346,116.5470537975673
199.0,37,143.4,236.63631317489552,37.63631317489552,118.31815658744776
197.0,37,143.4,234.85716093909306,37.85716093909306,117.42858046954653
194.0,37,143.4,232.21618970356897,38.21618970356897,116.10809485178449
197.0,37,143.4,234.86651528952868,37.86651528952868,117.43325764476434
198.0,37,143.4,235.75717278986846,37.75717278986846,117.87858639493423
199.0,37,143.4,236.63523851381478,37.635238513814784,118.31761925690739
201.0,37,143.4,238.41132675656547,37.41132675656547,119.20566337828274
200.0,37,143.4,237.52669915511044,37.526699155110435,118.76334957755522
201.0,37,143.4,238.40289814465874,37.402898144658735,119.20144907232937
200.0,37,143.4,237.51456859165697,37.51456859165697,118.75728429582848
202.0,37,143.4,239.28910722812313,37.28910722812313,119.64455361406156
204.0,37,143.4,241.06216783324209,37.062167833242086,120.53108391662104
203.0,37,143.4,240.17373659812782,37.17373659812782,120.08686829906391
203.0,37,143.4,240.17656743458892,37.17656743458892,120.08828371729446
197.0,37,143.4,234.84714139145078,37.847141391450776,117.42357069572539
192.0,37,143.4,230.455010033723,38.455010033723,115.2275050168615
197.0,37,143.4,234.86590278198682,37.86590278198682,117.43295139099341
200.0,37,143.4,237.51209828686072,37.51209828686072,118.75604914343036
201.0,37,143.4,238.37491386967733,37.37491386967733,119.18745693483866
203.0,37,143.4,240.17818201137604,37.17818201137604,120.08909100568802
207.0,37,143.4,243.71432535878145,36.71432535878145,121.85716267939073
208.0,37,143.4,244.59183104646732,36.59183104646732,122.29591552323366
208.0,37,143.4,244.60706702919597,36.607067029195974,122.30353351459799
203.0,37,143.4,240.15761277799183,37.15761277799183,120.07880638899591
199.0,37,143.4,236.6465788154364,37.64657881543641,118.3232894077182
198.0,37,143.4,235.72898116043217,37.72898116043217,117.86449058021608
202.0,37,143.4,239.29723805402674,37.297238054026735,119.64861902701337
205.0,37,143.4,241.95671101737216,36.95671101737216,120.97835550868608
207.0,37,143.4,243.70955677162098,36.70955677162098,121.85477838581049
204.0,37,143.4,241.06157885146663,37.061578851466635,120.53078942573332
197.0,37,143.4,234.88985027551666,37.889850275516665,117.44492513775833
197.0,37,139.16822429906543,233.08672362128766,36.08672362128766,116.54336181064383
198.0,37,139.16822429906543,233.97945831176696,35.97945831176696,116.98972915588348
193.0,37,139.16822429906543,229.52832907886153,36.52832907886153,114.76416453943077
191.0,37,139.16822429906543,227.76750790559672,36.767507905596716,113.88375395279836
190.0,37,139.16822429906543,226.8842970546963,36.884297054696304,113.44214852734815
189.0,37,139.16822429906543,225.98967589523153,36.98967589523153,112.99483794761576
193.0,37,139.16822429906543,229.55355826479916,36.553558264799165,114.77677913239958
197.0,37,139.16822429906543,233.08375859641663,36.08375859641663,116.54187929820831
199.0,37,139.16822429906543,234.87218441709743,35.87218441709743,117.43609220854871
193.0,37,139.16822429906543,229.54646073327694,36.546460733276945,114.77323036663847
188.0,37,139.16822429906543,225.13472461713906,37.13472461713906,112.56736230856953
182.0,37,139.16822429906543,219.80260427289008,37.80260427289008,109.90130213644504
178.0,37,139.16822429906543,216.26960318820488,38.26960318820488,108.13480159410244
178.0,37,139.16822429906543,216.26228426063975,38.262284260639746,108.13114213031987
170.0,37,139.16822429906543,209.18151714518748,39.181517145187485,104.59075857259374
169.0,37,139.16822429906543,208.29700994219309,39.297009942193085,104.14850497109654
174.0,37,139.16822429906543,212.73187828461622,38.731878284616215,106.36593914230811
185.0,37,139.16822429906543,222.46873441167574,37.46873441167574,111.23436720583787
191.0,37,139.16822429906543,227.78018737952627,36.78018737952627,113.89009368976313
193.0,37,139.16822429906543,229.54252870126635,36.54252870126635,114.77126435063317
197.0,37,139.16822429906543,233.091054961885,36.09105496188499,116.5455274809425
191.0,37,139.16822429906543,227.77946267861915,36.779462678619154,113.88973133930958
187.0,37,139.16822429906543,224.24656257891363,37.246562578913625,112.12328128945681
180.0,37,139.16822429906543,218.0352489789338,38.035248978933794,109.0176244894669
176.0,37,139.16822429906543,214.5063137396014,38.50631373960141,107.2531568698007
174.0,37,139.16822429906543,212.72508302638715,38.72508302638715,106.36254151319358
172.0,37,139.16822429906543,210.9503227955028,38.950322795502814,105.4751613977514
173.0,37,139.16822429906543,211.84500640384152,38.84500640384152,105.92250320192076
179.0,37,139.16822429906543,217.14043187233722,38.14043187233722,108.57021593616861
185.0,37,139.16822429906543,222.45937168269694,37.45937168269694,111.22968584134847
193.0,37,139.16822429906543,229.553672651929,36.55367265192899,114.7768363259645
195.0,37,139.16822429906543,231.3160033612732,36.316003361273204,115.6580016806366
199.0,37,139.16822429906543,234.82998908554168,35.82998908554168,117.41499454277084
194.0,37,139.16822429906543,230.42636932797578,36.42636932797578,115.21318466398789
193.0,37,139.16822429906543,229.54320306214575,36.54320306214575,114.77160153107287
189.0,37,139.16822429906543,226.0067093950225,37.00670939502251,113.00335469751126
188.0,37,139.16822429906543,225.1333517789684,37.133351778968404,112.5666758894842
196.0,37,139.16822429906543,232.20737664360954,36.207376643609535,116.10368832180477
198.0,37,139.16822429906543,233.98537495952513,35.98537495952513,116.99268747976257
204.0,37,139.16822429906543,239.28024865405933,35.280248654059335,119.64012432702967
202.0,37,139.16822429906543,237.52313240270243,35.52313240270243,118.76156620135121
202.0,37,139.16822429906543,237.51083609860075,35.51083609860075,118.75541804930037
197.0,37,139.16822429906543,233.0887828907237,36.08878289072371,116.54439144536185
193.0,37,139.16822429906543,229.54817079510548,36.54817079510548,114.77408539755274
194.0,37,139.16822429906543,230.42860465689088,36.42860465689088,115.21430232844544
197.0,37,139.16822429906543,233.07706163942274,36.07706163942274,116.53853081971137
198.0,37,139.16822429906543,233.9712437148355,35.97124371483551,116.98562185741775
204.0,37,139.16822429906543,239.27041593354218,35.27041593354218,119.63520796677109
204.0,37,139.16822429906543,239.27949744128549,35.279497441285486,119.63974872064274
197.0,37,139.16822429906543,233.0791707264221,36.07917072642209,116.53958536321105
197.0,37,139.16822429906543,233.08023415087445,36.080234150874446,116.54011707543722
200.0,37,139.16822429906543,235.74136736659028,35.74136736659028,117.87068368329514
200.0,37,139.16822429906543,235.73772401929165,35.73772401929165,117.86886200964582
202.0,37,139.16822429906543,237.4966383035247,35.49663830352469,118.74831915176235
200.0,37,133.68141592920355,233.44690720683363,33.44690720683363,116.72345360341681
199.0,37,133.68141592920355,232.53321193214748,33.53321193214748,116.26660596607374
197.0,37,133.68141592920355,230.75676137790924,33.75676137790924,115.37838068895462
201.0,37,133.68141592920355,234.31312737967284,33.313127379672835,117.15656368983642
198.0,37,133.68141592920355,231.66440966583528,33.66440966583528,115.83220483291764
204.0,37,133.68141592920355,236.99422710376624,32.994227103766235,118.49711355188312
200.0,37,133.68141592920355,233.444672117952,33.444672117951995,116.722336058976
196.0,37,133.68141592920355,229.89544325205205,33.89544325205205,114.94772162602602
199.0,37,133.68141592920355,232.56162221446849,33.561622214468485,116.28081110723424
209.0,37,133.68141592920355,241.39128372032673,32.391283720326726,120.69564186016336
210.0,37,133.68141592920355,242.29517688519462,32.29517688519462,121.14758844259731
215.0,37,133.68141592920355,246.72131919597382,31.72131919597382,123.36065959798691
208.0,37,133.68141592920355,240.52889097615324,32.528890976153235,120.26444548807662
200.0,37,133.68141592920355,233.44914611445992,33.44914611445992,116.72457305722996
193.0,37,133.68141592920355,227.22338828556107,34.22338828556107,113.61169414278054
188.0,37,133.68141592920355,222.82708485922794,34.82708485922794,111.41354242961397
181.0,37,133.68141592920355,216.61818855838632,35.61818855838632,108.30909427919316
176.0,37,133.68141592920355,212.20058139182666,36.20058139182666,106.10029069591333
177.0,37,133.68141592920355,213.07960135225247,36.07960135225247,106.53980067612623
178.0,37,133.68141592920355,213.95871594694322,35.958715946943215,106.97935797347161
178.0,37,133.68141592920355,213.94718260186997,35.94718260186997,106.97359130093498
179.0,37,133.68141592920355,214.8440704100461,35.8440704100461,107.42203520502305
174.0,37,133.68141592920355,210.39200037894037,36.39200037894037,105.19600018947018
172.0,37,133.68141592920355,208.64466546118996,36.64466546118996,104.32233273059498
174.0,37,133.68141592920355,210.4123205915113,36.4123205915113,105.20616029575565
172.0,37,133.68141592920355,208.64203956120278,36.64203956120278,104.32101978060139
170.0,37,133.68141592920355,206.88813021735862,36.88813021735862,103.44406510867931
170.0,37,133.68141592920355,206.86658128004987,36.86658128004987,103.43329064002494
170.0,37,133.68141592920355,206.8751289082163,36.87512890821631,103.43756445410816
166.0,37,133.68141592920355,203.3456101137716,37.34561011377161,101.6728050568858
167.0,37,133.68141592920355,204.2454337686635,37.2454337686635,102.12271688433175
159.0,37,133.68141592920355,197.1458572098247,38.1458572098247,98.57292860491235
155.0,37,133.68141592920355,193.59202411414813,38.59202411414813,96.79601205707407
147.0,37,133.68141592920355,186.5350960399516,39.53509603995161,93.2675480199758
142.0,37,133.68141592920355,182.09308690314208,40.09308690314208,91.04654345157104
136.0,37,133.68141592920355,176.7896349632466,40.78963496324661,88.3948174816233
176.0,37,133.68141592920355,212.19566005727663,36.195660057276626,106.09783002863831
200.0,37,133.68141592920355,233.45387541243792,33.453875412437924,116.72693770621896
203.0,37,133.68141592920355,236.10204622314578,33.10204622314578,118.05102311157289
190.0,38,133.68141592920355,224.60089481462032,34.60089481462032,112.30044740731016
179.0,38,133.68141592920355,214.86267341151702,35.86267341151702,107.43133670575851
173.0,38,133.68141592920355,209.5370696779122,36.5370696779122,104.7685348389561
167.0,38,133.68141592920355,204.23560555463166,37.23560555463166,102.11780277731583
158.0,38,133.68141592920355,196.26570550194128,38.265705501941284,98.13285275097064
157.0,38,133.68141592920355,195.37257277555292,38.372572775552925,97.68628638777646
154.0,38,133.68141592920355,192.72468088986196,38.72468088986196,96.36234044493098
158.0,38,133.68141592920355,196.25432340846842,38.25432340846842,98.12716170423421
165.0,38,133.68141592920355,202.4618150270681,37.4618150270681,101.23090751353405
170.0,38,133.68141592920355,206.86466576839783,36.86466576839783,103.43233288419891
166.0,38,133.68141592920355,203.3387735441875,37.33877354418749,101.66938677209374
167.0,38,131.75221238938053,203.41837633452226,36.418376334522264,101.70918816726113
160.0,38,131.75221238938053,197.21032941872616,37.21032941872616,98.60516470936308
165.0,38,131.75221238938053,201.64539837687315,36.645398376873146,100.82269918843657
161.0,38,131.75221238938053,198.09122873315513,37.091228733155134,99.04561436657757
159.0,38,131.75221238938053,196.3295892072212,37.329589207221204,98.1647946036106
163.0,38,131.75221238938053,199.88629223962067,36.88629223962067,99.94314611981034
165.0,38,131.75221238938053,201.6260626349287,36.6260626349287,100.81303131746435
170.0,38,131.75221238938053,206.0748667478558,36.07486674785579,103.0374333739279
173.0,38,131.75221238938053,208.71422246699677,35.71422246699677,104.35711123349839
174.0,38,131.75221238938053,209.61661815503086,35.616618155030864,104.80830907751543
172.0,38,131.75221238938053,207.81346574743694,35.813465747436936,103.90673287371847
166.0,38,131.75221238938053,202.54168522684958,36.54168522684958,101.27084261342479
164.0,38,131.75221238938053,200.77069543353252,36.770695433532524,100.38534771676626
158.0,38,131.75221238938053,195.45194914216003,37.45194914216003,97.72597457108002
166.0,38,131.75221238938053,202.53971108989836,36.53971108989836,101.26985554494918
178.0,38,131.75221238938053,213.148561268038,35.14856126803801,106.574280634019
185.0,38,131.75221238938053,219.381615325802,34.38161532580199,109.690807662901
184.0,38,131.75221238938053,218.47727635888955,34.477276358889554,109.23863817944478
182.0,38,131.75221238938053,216.68028671745128,34.68028671745128,108.34014335872564
174.0,38,131.75221238938053,209.60253264224747,35.60253264224747,104.80126632112373
172.0,38,131.75221238938053,207.8480704798654,35.84807047986541,103.9240352399327
167.0,38,131.75221238938053,203.42261281747793,36.422612817477926,101.71130640873896
168.0,38,131.75221238938053,204.30119542625118,36.301195426251184,102.15059771312559
169.0,38,131.75221238938053,205.16676654756986,36.166766547569864,102.58338327378493
173.0,38,131.75221238938053,208.71613372484148,35.716133724841484,104.35806686242074
177.0,38,131.75221238938053,212.27307923986237,35.27307923986237,106.13653961993118
182.0,38,131.75221238938053,216.70997169613636,34.709971696136364,108.35498584806818
183.0,38,131.75221238938053,217.58417223636116,34.584172236361155,108.79208611818058
185.0,38,131.75221238938053,219.35263940627874,34.35263940627874,109.67631970313937
182.0,38,131.75221238938053,216.69515392195535,34.69515392195535,108.34757696097768
190.0,38,131.75221238938053,223.79066482105932,33.79066482105932,111.89533241052966
192.0,38,131.75221238938053,225.5447396806102,33.544739680610206,112.7723698403051
192.0,38,131.75221238938053,225.54813226877357,33.54813226877357,112.77406613438679
186.0,38,131.75221238938053,220.24857260381754,34.248572603817536,110.12428630190877
182.0,38,131.75221238938053,216.69847090793422,34.69847090793422,108.34923545396711
178.0,38,131.75221238938053,213.141484039946,35.14148403994599,106.570742019973
175.0,38,131.75221238938053,210.50491920623344,35.50491920623344,105.25245960311672
180.0,38,131.75221238938053,214.91519013374142,34.91519013374142,107.45759506687071
181.0,38,131.75221238938053,215.78910446038168,34.78910446038168,107.89455223019084
187.0,38,131.75221238938053,221.1359676169066,34.13596761690661,110.5679838084533
188.0,38,131.75221238938053,222.00829904402792,34.00829904402792,111.00414952201396
192.0,38,131.75221238938053,225.5249501949225,33.524950194922496,112.76247509746125
189.0,38,131.75221238938053,222.89824757808157,33.898247578081566,111.44912378904078
185.0,38,131.75221238938053,219.36344594464637,34.36344594464637,109.68172297232319
186.0,38,131.75221238938053,220.22212330627247,34.222123306272465,110.11106165313623
177.0,38,131.75221238938053,212.2599514921944,35.2599514921944,106.1299757460972
175.0,38,131.75221238938053,210.5050042075265,35.5050042075265,105.25250210376325
172.0,38,131.75221238938053,207.8450149300241,35.84501493002409,103.92250746501205
170.0,38,131.75221238938053,206.07872164114448,36.07872164114448,103.03936082057224
168.0,38,131.75221238938053,204.26418620699656,36.264186206996555,102.13209310349828
170.0,38,131.75221238938053,206.0771698791483,36.0771698791483,103.03858493957415
172.0,38,131.75221238938053,207.81703638318973,35.81703638318973,103.90851819159487
173.0,38,131.75221238938053,208.73885693043832,35.73885693043832,104.36942846521916
178.0,38,131.75221238938053,213.1610769636734,35.161076963673395,106.5805384818367
185.0,38,131.75221238938053,219.38073451705577,34.38073451705577,109.69036725852789
188.0,38,131.75221238938053,221.99704199114296,33.997041991142964,110.99852099557148
194.0,38,131.75221238938053,227.3214156221075,33.32141562210751,113.66070781105375
194.0,38,137.55454545454546,229.73237545704634,35.732375457046345,114.86618772852317
195.0,38,137.55454545454546,230.62122444430884,35.62122444430884,115.31061222215442
190.0,38,137.55454545454546,226.21088364303236,36.21088364303236,113.10544182151618
187.0,38,137.55454545454546,223.53790070018707,36.537900700187066,111.76895035009353
185.0,38,137.55454545454546,221.7647125873054,36.76471258730541,110.8823562936527
186.0,38,137.55454545454546,222.66970042164672,36.66970042164672,111.33485021082336
190.0,38,137.55454545454546,226.20660204639037,36.20660204639037,113.10330102319519
191.0,38,137.55454545454546,227.10568904745656,36.105689047456565,113.55284452372828
198.0,38,137.55454545454546,233.28134142302125,35.281341423021246,116.64067071151062
196.0,38,137.55454545454546,231.52674435917663,35.52674435917663,115.76337217958832
197.0,38,137.55454545454546,232.40687775522184,35.40687775522184,116.20343887761092
189.0,38,137.55454545454546,225.31318204505422,36.31318204505422,112.65659102252711
189.0,38,137.55454545454546,225.30969385998242,36.30969385998242,112.65484692999121
196.0,38,137.55454545454546,231.51387457065272,35.51387457065272,115.75693728532636
191.0,38,137.55454545454546,227.12517579228256,36.12517579228256,113.56258789614128
192.0,38,137.55454545454546,227.9871071188974,35.9871071188974,113.9935535594487
192.0,38,137.55454545454546,227.97587072880282,35.97587072880282,113.98793536440141
191.0,38,137.55454545454546,227.08919550407893,36.08919550407893,113.54459775203946
181.0,38,137.55454545454546,218.24182089593958,37.24182089593958,109.12091044796979
186.0,38,137.55454545454546,222.67221387962448,36.67221387962448,111.33610693981224
184.0,38,137.55454545454546,220.9034628541563,36.90346285415629,110.45173142707814
186.0,38,137.55454545454546,222.6693665697278,36.6693665697278,111.3346832848639
186.0,38,137.55454545454546,222.67617186908225,36.67617186908225,111.33808593454113
181.0,38,137.55454545454546,218.2367144494702,37.23671444947021,109.1183572247351
180.0,38,137.55454545454546,217.35372229986984,37.353722299869844,108.67686114993492
181.0,38,137.55454545454546,218.25737971792506,37.25737971792506,109.12868985896253
177.0,38,137.55454545454546,214.69881237472666,37.69881237472666,107.34940618736333
180.0,38,137.55454545454546,217.3477756816738,37.347775681673795,108.6738878408369
176.0,38,137.55454545454546,213.82268045184549,37.822680451845486,106.91134022592274
181.0,38,137.55454545454546,218.23759168627507,37.23759168627507,109.11879584313753
181.0,38,137.55454545454546,218.24784247510544,37.24784247510544,109.12392123755272
185.0,38,137.55454545454546,221.77662751720726,36.77662751720726,110.88831375860363
183.0,38,137.55454545454546,220.0118270032963,37.011827003296304,110.00591350164815
184.0,38,137.55454545454546,220.90417985084028,36.90417985084028,110.45208992542014
186.0,38,137.55454545454546,222.68582759495413,36.685827594954134,111.34291379747707
193.0,38,137.55454545454546,228.87174563271626,35.871745632716255,114.43587281635813
197.0,38,137.55454545454546,232.41532419898604,35.41532419898604,116.20766209949302
201.0,38,137.55454545454546,235.93202389319836,34.93202389319836,117.96601194659918
197.0,38,137.55454545454546,232.42260020729455,35.42260020729455,116.21130010364728
190.0,38,137.55454545454546,226.20653892450687,36.20653892450687,113.10326946225344
189.0,38,137.55454545454546,225.33897588285086,36.33897588285086,112.66948794142543
185.0,38,137.55454545454546,221.79158741553846,36.79158741553846,110.89579370776923
185.0,38,137.55454545454546,221.7829759291697,36.78297592916971,110.89148796458485
185.0,38,137.55454545454546,221.79329624414854,36.793296244148536,110.89664812207427
187.0,38,137.55454545454546,223.55027899882003,36.55027899882003,111.77513949941002
189.0,38,137.55454545454546,225.31780242063263,36.31780242063263,112.65890121031632
188.0,38,137.55454545454546,224.43124361455227,36.43124361455227,112.21562180727614
188.0,38,137.55454545454546,224.45622666424524,36.456226664245236,112.22811333212262
180.0,38,137.55454545454546,217.36811618507826,37.368116185078264,108.68405809253913
184.0,38,137.55454545454546,220.9205614859164,36.92056148591641,110.4602807429582
184.0,38,137.55454545454546,220.9043850111456,36.90438501114559,110.4521925055728
187.0,38,137.55454545454546,223.54291434269345,36.54291434269345,111.77145717134673
184.0,38,137.55454545454546,220.91148050789695,36.911480507896954,110.45574025394848
183.0,38,137.55454545454546,219.99170998322592,36.99170998322592,109.99585499161296
182.0,38,137.55454545454546,219.12370007973834,37.12370007973834,109.56185003986917
181.0,38,137.38532110091742,218.176539815203,37.176539815203,109.0882699076015
188.0,38,137.38532110091742,224.37016331510875,36.370163315108755,112.18508165755438
194.0,38,137.38532110091742,229.67479936977213,35.67479936977213,114.83739968488607
196.0,38,137.38532110091742,231.46671822549584,35.46671822549584,115.73335911274792
197.0,38,137.38532110091742,232.33371345406542,35.33371345406542,116.16685672703271
190.0,38,137.38532110091742,226.12066492961299,36.120664929612985,113.06033246480649
189.0,38,137.38532110091742,225.2676704840169,36.26767048401689,112.63383524200844
185.0,38,137.38532110091742,221.7069429891047,36.706942989104704,110.85347149455235
185.0,38,137.38532110091742,221.72409838400492,36.72409838400492,110.86204919200246
183.0,38,137.38532110091742,219.95227421563212,36.952274215632116,109.97613710781606
186.0,38,137.38532110091742,222.60354144725758,36.603541447257584,111.30177072362879
186.0,38,137.38532110091742,222.60279999192284,36.602799991922836,111.30139999596142
188.0,38,137.38532110091742,224.3655772851497,36.3655772851497,112.18278864257485
185.0,38,137.38532110091742,221.72586967224413,36.72586967224413,110.86293483612207
186.0,38,137.38532110091742,222.60449746344906,36.604497463449064,111.30224873172453
187.0,38,137.38532110091742,223.48224044347853,36.48224044347853,111.74112022173927
189.0,38,137.38532110091742,225.261737828234,36.261737828234004,112.630868914117
188.0,38,137.38532110091742,224.38898186998952,36.38898186998952,112.19449093499476
192.0,38,137.38532110091742,227.92731638823417,35.927316388234175,113.96365819411709
189.0,38,137.38532110091742,225.25193822759724,36.251938227597236,112.62596911379862
185.0,38,137.38532110091742,221.712611607702,36.712611607702,110.856305803851
177.0,38,137.38532110091742,214.63835630946878,37.638356309468776,107.31917815473439
175.0,38,137.38532110091742,212.8546697858691,37.854669785869106,106.42733489293455
172.0,38,137.38532110091742,210.21829902987037,38.218299029870366,105.10914951493518
170.0,38,137.38532110091742,208.4346614984438,38.4346614984438,104.2173307492219
156.0,38,137.38532110091742,196.03363456561584,40.03363456561584,98.01681728280792
160.0,38,137.38532110091742,199.58811031140814,39.588110311408144,99.79405515570407
170.0,38,137.38532110091742,208.4323456830369,38.432345683036914,104.21617284151846
180.0,38,137.38532110091742,217.30348732524422,37.30348732524422,108.65174366262211
186.0,38,137.38532110091742,222.6007734340184,36.60077343401841,111.3003867170092
192.0,38,137.38532110091742,227.93140687554768,35.93140687554768,113.96570343777384
187.0,38,137.38532110091742,223.48048244264226,36.480482442642256,111.74024122132113
186.0,38,137.38532110091742,222.5982675091305,36.598267509130494,111.29913375456525
184.0,38,137.38532110091742,220.82762988352295,36.827629883522945,110.41381494176147
186.0,38,137.38532110091742,222.5887592994119,36.58875929941189,111.29437964970595
186.0,38,137.38532110091742,222.56857371897337,36.56857371897337,111.28428685948668
193.0,38,137.38532110091742,228.79948579002962,35.79948579002962,114.39974289501481
191.0,38,137.38532110091742,227.04293160916805,36.04293160916805,113.52146580458403
186.0,38,137.38532110091742,222.62028636725677,36.62028636725677,111.31014318362838
184.0,38,137.38532110091742,220.82973349390804,36.82973349390804,110.41486674695402
186.0,38,137.38532110091742,222.60374505791717,36.603745057917166,111.30187252895858
187.0,38,137.38532110091742,223.50620620112647,36.506206201126474,111.75310310056324
181.0,38,137.38532110091742,218.16019249302784,37.160192493027836,109.08009624651392
183.0,38,137.38532110091742,219.957119030521,36.957119030521,109.9785595152605
184.0,38,137.38532110091742,220.83307626821292,36.83307626821292,110.41653813410646
190.0,38,137.38532110091742,226.13002016118455,36.13002016118455,113.06501008059227
192.0,38,137.38532110091742,227.9120106602693,35.91201066026929,113.95600533013464
190.0,38,137.38532110091742,226.1571877857484,36.15718778574839,113.0785938928742
191.0,38,137.38532110091742,227.0197204802499,36.0197204802499,113.50986024012495
192.0,38,137.38532110091742,227.8976637514398,35.89766375143981,113.9488318757199
193.0,38,137.38532110091742,228.81274079673528,35.812740796735284,114.40637039836764
196.0,38,137.38532110091742,231.44703855673112,35.447038556731115,115.72351927836556
192.0,38,137.38532110091742,227.94438298643797,35.94438298643797,113.97219149321899
196.0,38,137.38532110091742,231.4513121578456,35.45131215784559,115.7256560789228
189.0,38,136.74311926605503,224.9922965810054,35.992296581005405,112.4961482905027
188.0,38,136.74311926605503,224.10795288238995,36.10795288238995,112.05397644119498
184.0,38,136.74311926605503,220.57262851909863,36.57262851909863,110.28631425954931
182.0,38,136.74311926605503,218.80772234898456,36.807722348984555,109.40386117449228
180.0,38,136.74311926605503,216.99467306717253,36.99467306717253,108.49733653358626
181.0,38,136.74311926605503,217.91027130802323,36.910271308023226,108.95513565401161
185.0,38,136.74311926605503,221.42796329648948,36.42796329648948,110.71398164824474
191.0,38,136.74311926605503,226.76095170713938,35.760951707139384,113.38047585356969
190.0,38,136.74311926605503,225.89052362215153,35.890523622151534,112.94526181107577
189.0,38,136.74311926605503,224.98524294265314,35.985242942653144,112.49262147132657
189.0,38,136.74311926605503,224.98796030973713,35.98796030973713,112.49398015486857
189.0,38,136.74311926605503,224.97800897622955,35.978008976229546,112.48900448811477
190.0,38,136.74311926605503,225.8667530932163,35.86675309321629,112.93337654660814
189.0,38,136.74311926605503,225.00780070828745,36.00780070828745,112.50390035414372
186.0,38,136.74311926605503,222.35626670331968,36.356266703319676,111.17813335165984
184.0,38,136.74311926605503,220.56162372986483,36.561623729864834,110.28081186493242
184.0,38,136.74311926605503,220.57489259751637,36.57489259751637,110.28744629875818
186.0,38,136.74311926605503,222.34595630471412,36.34595630471412,111.17297815235706
191.0,38,136.74311926605503,226.74733492333024,35.74733492333024,113.37366746166512
192.0,38,136.74311926605503,227.62556190634072,35.62556190634072,113.81278095317036
192.0,38,136.74311926605503,227.66493156276542,35.66493156276542,113.83246578138271
